Asset1,Asset2,Similarity
CTSH,FANG,0.992104946446454
CTSH,GEHC,0.9769748309675143
CTSH,IDXX,0.961882579320071
CTSH,ISRG,0.9871991705372339
CTSH,LIN,0.9636198129547463
CTSH,ODFL,0.9976110428808939
CTSH,ROST,0.9999904023982732
CTSH,SBUX,0.9994134147447614
DASH,DDOG,0.992523871160655
DASH,GFS,0.9734467685654158
DASH,LRCX,0.9537087077554194
DASH,MDB,0.9903667518573024
DASH,MELI,0.98313028963073
DASH,META,0.986242272732912
DASH,MRVL,0.9889568068058412
DASH,MSTR,0.9824851679358526
DASH,MU,0.9644004083825167
DASH,NFLX,0.9956559739408033
DASH,NVDA,0.9965631026702728
DASH,ON,0.9777992264490971
DASH,PANW,0.9931608931429072
DASH,PDD,0.9750244605185261
DASH,PLTR,0.9948560259339785
DASH,PYPL,0.9586081554976997
DASH,SNPS,0.9740170784754593
DASH,TEAM,0.9998639291733392
DASH,TSLA,0.9999565101760187
DASH,TTD,0.9998785558203673
DASH,TTWO,0.9603811041070767
DASH,WDAY,0.9605643838334993
DASH,ZS,0.9931709889936157
DDOG,MDB,0.9998628906317655
DDOG,MELI,0.9534564053964015
DDOG,META,0.9586932518981295
DDOG,MRVL,0.9634748377694571
DDOG,MSTR,0.9523969630732626
DDOG,NFLX,0.9768483744759437
DDOG,NVDA,0.9790023472766435
DDOG,PANW,0.9714860202057499
DDOG,PDD,0.9948422004355983
DDOG,PLTR,0.9997819647240443
DDOG,TEAM,0.9944021843589117
DDOG,TSLA,0.9913424391817565
DDOG,TTD,0.994305421660807
DDOG,ZS,0.9999853032489983
DXCM,EA,0.976262144235757
DXCM,FANG,0.9629520278456842
DXCM,GEHC,0.9977095233260348
DXCM,IDXX,0.9916033824600813
DXCM,INTC,0.958852698241772
DXCM,ISRG,0.9999172508934812
DXCM,MAR,0.9574308835119043
DXCM,ODFL,0.9969458566085273
DXCM,ROST,0.9898028245399532
DXCM,SBUX,0.9936157027690563
DXCM,TXN,0.9809973502239537
EA,FANG,0.9985026534780471
EA,FAST,0.9604363550361003
EA,GEHC,0.9593748746984029
EA,ISRG,0.973395041361089
EA,LIN,0.9801548980725696
EA,ODFL,0.9901954557908249
EA,PAYX,0.9620674819283522
EA,ROST,0.9971593591908605
EA,SBUX,0.9944648437035061
EXC,GILD,0.9989638528088159
EXC,KDP,0.9995715365130219
EXC,KHC,0.9893361522397782
EXC,MDLZ,0.9986091262547364
EXC,ORLY,0.9877865904359638
EXC,PEP,0.9999727804541082
EXC,REGN,0.9623896703840198
EXC,TMUS,0.9659055297871858
EXC,VRTX,0.9751036992553729
EXC,XEL,0.9987024661819834
FANG,FAST,0.974233094190472
FANG,ISRG,0.9594031812030096
FANG,LIN,0.9895312731341429
FANG,ODFL,0.9810713520753858
FANG,PAYX,0.975550627354776
FANG,ROST,0.9915459736225052
FANG,SBUX,0.9872281174076633
FANG,VRSK,0.9559539330395371
FAST,HON,0.9904167861390045
FAST,LIN,0.9965842396005321
FAST,MNST,0.9925751330549396
FAST,PAYX,0.9999824931448095
FAST,PCAR,0.9950820552212172
FAST,REGN,0.9589126868974326
FAST,ROP,0.9944523429737707
FAST,TMUS,0.9550686895378002
FAST,VRSK,0.9975227564856123
FTNT,GFS,0.9814582431555341
FTNT,GOOG,0.9997981511349283
FTNT,GOOGL,0.9995022899498924
FTNT,INTC,0.9511444181405839
FTNT,INTU,0.9985363975771266
FTNT,KLAC,0.9960208557921635
FTNT,LRCX,0.9930023337786951
FTNT,LULU,0.9814832065025897
FTNT,MAR,0.9526660547691636
FTNT,MCHP,0.9984804843889407
FTNT,MELI,0.9713643890913769
FTNT,META,0.9669628020943607
FTNT,MRVL,0.9624037434419869
FTNT,MSFT,0.9793986796495144
FTNT,MSTR,0.9721886720078025
FTNT,MU,0.9878253697842356
FTNT,NXPI,0.9999911074890526
FTNT,ON,0.9774597694626677
FTNT,PANW,0.9533017565278175
FTNT,PYPL,0.9908868374170915
FTNT,QCOM,0.9998181681760584
FTNT,SNPS,0.9809750702757428
FTNT,TTWO,0.9900195015555754
FTNT,WBD,0.9614535417360968
FTNT,WDAY,0.989926499209191
GEHC,IDXX,0.9980796132478676
GEHC,INTC,0.9758608655780937
GEHC,ISRG,0.9984971591409812
GEHC,MAR,0.9747641962671254
GEHC,ODFL,0.9893796630316924
GEHC,ROST,0.9779002082859568
GEHC,SBUX,0.9837084112089683
GEHC,TXN,0.991874758722658
GEHC,WBD,0.9675404802486849
GFS,GOOG,0.9774091314114027
GFS,GOOGL,0.9749230804733177
GFS,INTU,0.9696551987223665
GFS,KLAC,0.9946351373830454
GFS,LRCX,0.9972262599258098
GFS,MCHP,0.9694043115591052
GFS,MELI,0.9988947986261865
GFS,META,0.9978952011089349
GFS,MRVL,0.9966227103207594
GFS,MSTR,0.9990529365539917
GFS,MU,0.9993277911608685
GFS,NFLX,0.9905318689139961
GFS,NVDA,0.9890636583606905
GFS,NXPI,0.9822578556568669
GFS,ON,0.9998029386609064
GFS,PANW,0.9935157733587473
GFS,PYPL,0.9983322420794676
GFS,QCOM,0.9849348730673461
GFS,SNPS,0.9999968631925549
GFS,TEAM,0.9695381182856593
GFS,TSLA,0.9755393235193927
GFS,TTD,0.9697610689895446
GFS,TTWO,0.9986757923671872
GFS,WDAY,0.9987094474702084
GILD,KDP,0.9998679386442363
GILD,KHC,0.9816824171121906
GILD,MDLZ,0.9999739214892883
GILD,ORLY,0.9938542459147743
GILD,PEP,0.999272449857553
GILD,REGN,0.9737565042878582
GILD,TMUS,0.9766871835589919
GILD,VRTX,0.9841853092010847
GILD,XEL,0.9953500200284722
GOOG,GOOGL,0.9999343461593677
GOOG,INTC,0.9571555201159871
GOOG,INTU,0.9994214544653482
GOOG,KLAC,0.9940292718177137
GOOG,LRCX,0.9904292305891165
GOOG,LULU,0.9851335317471815
GOOG,MAR,0.9585818663793019
GOOG,MCHP,0.9993860981297604
GOOG,MELI,0.9663947544503791
GOOG,META,0.9616460187274598
GOOG,MRVL,0.9567522475156909
GOOG,MSFT,0.9832581329569485
GOOG,MSTR,0.9672870933569494
GOOG,MU,0.9845004514528105
GOOG,NXPI,0.9997045313422438
GOOG,ON,0.9730207772210616
GOOG,PYPL,0.9879806018975626
GOOG,QCOM,0.9992332345883747
GOOG,SNPS,0.9768766784094334
GOOG,TTWO,0.9869882034072784
GOOG,WBD,0.9667839036250533
GOOG,WDAY,0.9868821245294196
GOOGL,INTC,0.9604108446821833
GOOGL,INTU,0.9997455641638969
GOOGL,KLAC,0.9927137009919522
GOOGL,LRCX,0.9887826485215829
GOOGL,LULU,0.9870373597723943
GOOGL,MAR,0.9617825854563876
GOOGL,MCHP,0.9997219385576662
GOOGL,MELI,0.9633856861914368
GOOGL,META,0.9584398170918734
GOOGL,MRVL,0.9533560315307682
GOOGL,MSFT,0.9852815735229787
GOOGL,MSTR,0.9643166786477505
GOOGL,MU,0.9824261530205413
GOOGL,NXPI,0.9993603639606143
GOOGL,ON,0.9703131562390617
GOOGL,PYPL,0.9861444647218411
GOOGL,QCOM,0.9987189880578068
GOOGL,SNPS,0.9743626174389554
GOOGL,TTWO,0.9850809177634039
GOOGL,WBD,0.9696492362168664
GOOGL,WDAY,0.984967400029664
HON,LIN,0.9756282388779359
HON,MNST,0.9998619132788997
HON,ORLY,0.9643610147597175
HON,PAYX,0.9895822161738012
HON,PCAR,0.9992264029597218
HON,REGN,0.9889054392310009
HON,ROP,0.9994499056347377
HON,TMUS,0.9868499650067385
HON,VRSK,0.9976786184818975
HON,VRTX,0.9799430393921504
IDXX,INTC,0.9875150277032155
IDXX,ISRG,0.9931848989455534
IDXX,LULU,0.9612434014022712
IDXX,MAR,0.9867205129529835
IDXX,MSFT,0.964110481247006
IDXX,ODFL,0.9784758115040778
IDXX,ROST,0.9630714489546319
IDXX,SBUX,0.9706835116371849
IDXX,TXN,0.9978504051496986
IDXX,WBD,0.98133672745352
INTC,INTU,0.9664505106918607
INTC,ISRG,0.9624255934623762
INTC,LULU,0.9926720789511714
INTC,MAR,0.9999876672127593
INTC,MCHP,0.966713057603555
INTC,MSFT,0.9938966458159726
INTC,TXN,0.9957153385668029
INTC,WBD,0.9993763539379321
INTU,KLAC,0.9897431002347599
INTU,LRCX,0.9851619556547315
INTU,LULU,0.9904063695557761
INTU,MAR,0.9677142334756044
INTU,MCHP,0.9999994755667977
INTU,MELI,0.9570926639927696
INTU,META,0.9517606326361184
INTU,MSFT,0.988886715956616
INTU,MSTR,0.958099389314547
INTU,MU,0.9779659332121348
INTU,NXPI,0.9982994346029163
INTU,ON,0.9646108794080509
INTU,PYPL,0.9821516421234012
INTU,QCOM,0.9973235015447454
INTU,SNPS,0.9690398125752245
INTU,TTWO,0.9809484464460925
INTU,WBD,0.9749176528972135
INTU,WDAY,0.9808203287722759
ISRG,MAR,0.9610651123104413
ISRG,ODFL,0.9958587085226757
ISRG,ROST,0.9878884671136643
ISRG,SBUX,0.9920821560703665
ISRG,TXN,0.983412128272054
ISRG,WBD,0.9522366959557851
KDP,KHC,0.984649050651474
KDP,MDLZ,0.9997244976340479
KDP,ORLY,0.9919240307043609
KDP,PEP,0.9997602908890123
KDP,REGN,0.9699292337524928
KDP,TMUS,0.9730695711753058
KDP,VRTX,0.981176546243264
KDP,XEL,0.9967839665962414
KHC,MDLZ,0.9802808599044968
KHC,ORLY,0.9545588098766714
KHC,PEP,0.9882345816369891
KHC,XEL,0.9954697316924106
KLAC,LRCX,0.9995756898648718
KLAC,LULU,0.9605068807051418
KLAC,MCHP,0.9895962736804145
KLAC,MELI,0.9886737336320112
KLAC,META,0.9858334816085084
KLAC,MRVL,0.9827813612822032
KLAC,MSFT,0.9575048663700291
KLAC,MSTR,0.9891921163851541
KLAC,MU,0.9977588563327922
KLAC,NFLX,0.9710165135573297
KLAC,NVDA,0.9685003881587589
KLAC,NXPI,0.9963878391970548
KLAC,ON,0.9923855829221222
KLAC,PANW,0.9764245429204501
KLAC,PYPL,0.9989482111072786
KLAC,QCOM,0.9975391943237568
KLAC,SNPS,0.9943729160859577
KLAC,TTWO,0.998639854842659
KLAC,WDAY,0.9986053106057459
LIN,MNST,0.979139982430304
LIN,PAYX,0.997055450176107
LIN,PCAR,0.9835029724123945
LIN,ROP,0.9823688454560385
LIN,ROST,0.9624395656230712
LIN,SBUX,0.9539012605773743
LIN,VRSK,0.9883062389214637
LRCX,LULU,0.9519942810281001
LRCX,MCHP,0.9849856683627836
LRCX,MELI,0.9926257826792955
LRCX,META,0.9903007340876071
LRCX,MRVL,0.9877464037133373
LRCX,MSTR,0.9930432913410439
LRCX,MU,0.999284520334075
LRCX,NFLX,0.9775664541549601
LRCX,NVDA,0.975342665797175
LRCX,NXPI,0.993491534925309
LRCX,ON,0.9955521997968154
LRCX,PANW,0.9822977767531308
LRCX,PYPL,0.9998599450358012
LRCX,QCOM,0.99507373458918
LRCX,SNPS,0.9970367064112957
LRCX,TSLA,0.9564719133379646
LRCX,TTWO,0.9997348167092046
LRCX,WDAY,0.9997194384184764
LULU,MAR,0.9932599765557423
LULU,MCHP,0.9905473716461356
LULU,MSFT,0.9999438722338891
LULU,NXPI,0.9806666777645169
LULU,QCOM,0.9776520896678627
LULU,TXN,0.9772446300729307
LULU,WBD,0.9963200228994009
MAR,MCHP,0.9679718607966904
MAR,MSFT,0.994432261285231
MAR,NXPI,0.951375469369655
MAR,TXN,0.9952438058018591
MAR,WBD,0.9995394010001133
MCHP,MELI,0.9567953842003045
MCHP,META,0.9514458843528532
MCHP,MSFT,0.98903845750445
MCHP,MSTR,0.9578055358554427
MCHP,MU,0.9777516158720294
MCHP,NXPI,0.9982392093224338
MCHP,ON,0.9643403303697511
MCHP,PYPL,0.9819584954195415
MCHP,QCOM,0.9972480981876738
MCHP,SNPS,0.9687864391755333
MCHP,TTWO,0.9807489738169475
MCHP,WBD,0.9751450806047399
MCHP,WDAY,0.9806201948108442
MDB,META,0.9538517357377498
MDB,MRVL,0.9589082591813591
MDB,NFLX,0.9731719292869264
MDB,NVDA,0.9754925850753403
MDB,PANW,0.9674267376536237
MDB,PDD,0.9963854536086346
MDB,PLTR,0.999299114397495
MDB,TEAM,0.9925161999131004
MDB,TSLA,0.9890322921421154
MDB,TTD,0.9924044360995112
MDB,ZS,0.9997584204137256
MDLZ,ORLY,0.9946277713173097
MDLZ,PEP,0.9989709541220991
MDLZ,REGN,0.9753747671488537
MDLZ,TMUS,0.9782120278535971
MDLZ,VRTX,0.9854389508525468
MDLZ,XEL,0.9946284162165815
MELI,META,0.9998402724079936
MELI,MRVL,0.999380890757882
MELI,MSTR,0.999993895121768
MELI,MU,0.9965002354689962
MELI,NFLX,0.9958896965459967
MELI,NVDA,0.9949028231561698
MELI,NXPI,0.9723577401369378
MELI,ON,0.9996310159844242
MELI,PANW,0.9977615926567249
MELI,PLTR,0.9595448344358329
MELI,PYPL,0.9945154701059266
MELI,QCOM,0.9757184805736608
MELI,SNPS,0.99900939179412
MELI,TEAM,0.9799792581907509
MELI,TSLA,0.9847933547872023
MELI,TTD,0.9801604036547367
MELI,TTWO,0.9951540066266693
MELI,WDAY,0.9952185298729994
MELI,ZS,0.9550771597994662
META,MRVL,0.9998500714749458
META,MSTR,0.9997717173512736
META,MU,0.9948470974153059
META,NFLX,0.9973494241504515
META,NVDA,0.9965461527363314
META,NXPI,0.9680292465572468
META,ON,0.9989858729269471
META,PANW,0.9987973907686261
META,PLTR,0.9644237029227501
META,PYPL,0.9924873313291209
META,QCOM,0.9716480251349552
META,SNPS,0.9980544949190544
META,TEAM,0.9833811552108183
META,TSLA,0.9877410588186367
META,TTD,0.9835462990712001
META,TTWO,0.9932376667290479
META,WDAY,0.9933138902381962
META,ZS,0.9602212808631975
MNST,ORLY,0.9598309220442323
MNST,PAYX,0.9918380274253071
MNST,PCAR,0.9997419512924997
MNST,REGN,0.9863003563504372
MNST,ROP,0.9998630195109739
MNST,TMUS,0.9840275955081041
MNST,VRSK,0.9986725020717587
MNST,VRTX,0.9764961451588098
MRVL,MSTR,0.9992518521952378
MRVL,MU,0.9929423574096726
MRVL,NFLX,0.9984597985921692
MRVL,NVDA,0.9978346533336573
MRVL,NXPI,0.9635406789976086
MRVL,ON,0.998056460413576
MRVL,PANW,0.9994966030933232
MRVL,PLTR,0.9688567184932994
MRVL,PYPL,0.9902199936204129
MRVL,QCOM,0.9674083533511302
MRVL,SNPS,0.996825263483689
MRVL,TEAM,0.9863774419610882
MRVL,TSLA,0.9902959756804135
MRVL,TTD,0.9865270324703094
MRVL,TTWO,0.9910784159252679
MRVL,WDAY,0.99116595192372
MRVL,ZS,0.9649125648211966
MSFT,NXPI,0.97853836102245
MSFT,QCOM,0.975369852276804
MSFT,TXN,0.9794371254822594
MSFT,WBD,0.9971722053337511
MSTR,MU,0.996786235395516
MSTR,NFLX,0.9955671281768267
MSTR,NVDA,0.9945443959188056
MSTR,NXPI,0.9731676955985022
MSTR,ON,0.9997198276363897
MSTR,PANW,0.997521836140735
MSTR,PLTR,0.9585551524886311
MSTR,PYPL,0.9948748598853877
MSTR,QCOM,0.9764778619692722
MSTR,SNPS,0.9991587860970326
MSTR,TEAM,0.9792775735544516
MSTR,TSLA,0.9841802889278877
MSTR,TTD,0.9794618407021427
MSTR,TTWO,0.9954915149582947
MSTR,WDAY,0.9955537482972286
MSTR,ZS,0.9540357855620106
MU,NFLX,0.9848332114567807
MU,NVDA,0.9829918244717671
MU,NXPI,0.9884726450544938
MU,ON,0.9984031018774576
MU,PANW,0.9886798721034132
MU,PYPL,0.9997775382975684
MU,QCOM,0.9906122711884603
MU,SNPS,0.9992328332039786
MU,TEAM,0.9599068341916245
MU,TSLA,0.9668247424380418
MU,TTD,0.9601620497101421
MU,TTWO,0.9998904808031506
MU,WDAY,0.999900008015972
NFLX,NVDA,0.999946838178536
NFLX,ON,0.9930619526588106
NFLX,PANW,0.9997173367158991
NFLX,PDD,0.9501097767573818
NFLX,PLTR,0.9811025534717963
NFLX,PYPL,0.9809545770618308
NFLX,QCOM,0.9518696258765607
NFLX,SNPS,0.9908726167604242
NFLX,TEAM,0.9939845629318088
NFLX,TSLA,0.9964810197215587
NFLX,TTD,0.9940840178885981
NFLX,TTWO,0.9821575777791031
NFLX,WDAY,0.982281182379344
NFLX,ZS,0.9779938670919164
NVDA,ON,0.9917966417147246
NVDA,PANW,0.9994190420321208
NVDA,PDD,0.9532754920585383
NVDA,PLTR,0.9830454940904794
NVDA,PYPL,0.9788996086433853
NVDA,SNPS,0.9894299746326581
NVDA,TEAM,0.9950610061158055
NVDA,TSLA,0.9972923164145453
NVDA,TTD,0.9951511094065437
NVDA,TTWO,0.9801662424345641
NVDA,WDAY,0.9802965085874131
NVDA,ZS,0.9800931380597845
NXPI,ON,0.9783414242722096
NXPI,PANW,0.9545669617747219
NXPI,PYPL,0.9914460727002644
NXPI,QCOM,0.9998896958692223
NXPI,SNPS,0.9817850516228858
NXPI,TTWO,0.9906050324023251
NXPI,WBD,0.9602853939142271
NXPI,WDAY,0.9905147796351059
ODFL,ROST,0.9979041281602511
ODFL,SBUX,0.9993916507088785
ODFL,TXN,0.9628490020643772
ON,PANW,0.9955769985830202
ON,PLTR,0.9515428583289509
ON,PYPL,0.9969894828657853
ON,QCOM,0.9813079382497655
ON,SNPS,0.9998495249655142
ON,TEAM,0.9742095067417474
ON,TSLA,0.9797109482410644
ON,TTD,0.9744148608887561
ON,TTWO,0.9974577150153645
ON,WDAY,0.9975044165407357
ORLY,PCAR,0.9532095177954047
ORLY,PEP,0.9889093273263172
ORLY,REGN,0.9929657344429371
ORLY,ROP,0.9550555240876967
ORLY,TMUS,0.9944476698542589
ORLY,VRTX,0.9977457624937348
ORLY,XEL,0.9785700898401349
PANW,PLTR,0.9762250600418951
PANW,PYPL,0.9852952721984792
PANW,QCOM,0.9588876555107184
PANW,SNPS,0.993797429043972
PANW,TEAM,0.9910997647781894
PANW,TSLA,0.9942065680974229
PANW,TTD,0.9912207419184654
PANW,TTWO,0.986351064249401
PANW,WDAY,0.98645925896871
PANW,ZS,0.9727571766864438
PAYX,PCAR,0.9944785106430781
PAYX,REGN,0.9572171781440982
PAYX,ROP,0.9938125128663888
PAYX,TMUS,0.953298198953549
PAYX,VRSK,0.9970890495758965
PCAR,REGN,0.9822985734036409
PCAR,ROP,0.9999809883676261
PCAR,TMUS,0.979729801799183
PCAR,VRSK,0.9995849028966038
PCAR,VRTX,0.9713480043500407
PDD,PLTR,0.9925072153491533
PDD,TEAM,0.978555543044917
PDD,TSLA,0.9729107341072145
PDD,TTD,0.9783673064393809
PDD,ZS,0.9942776454832633
PEP,REGN,0.964367940484372
PEP,TMUS,0.9677894247956732
PEP,VRTX,0.9767132762028388
PEP,XEL,0.9982995432812938
PLTR,TEAM,0.9963916991041725
PLTR,TSLA,0.9938680264315338
PLTR,TTD,0.9963138908992539
PLTR,ZS,0.9998804796096202
PYPL,QCOM,0.9932752128037776
PYPL,SNPS,0.9981845136171864
PYPL,TEAM,0.9537807888764541
PYPL,TSLA,0.9612218983208926
PYPL,TTD,0.9540544121446201
PYPL,TTWO,0.9999801958822261
PYPL,WDAY,0.9999758355572942
QCOM,SNPS,0.9844986536654863
QCOM,TTWO,0.9925269010342456
QCOM,WBD,0.9560353374081378
QCOM,WDAY,0.9924463446947602
REGN,ROP,0.9834349762878072
REGN,TMUS,0.9999121801949679
REGN,VRSK,0.9764940598922881
REGN,VRTX,0.9986730003610239
ROP,TMUS,0.9809464247769193
ROP,VRSK,0.9993882482552852
ROP,VRTX,0.972795023609939
ROST,SBUX,0.9995538645466014
SBUX,TXN,0.9528453524004985
SNPS,TEAM,0.9701485835000518
SNPS,TSLA,0.9760868627449677
SNPS,TTD,0.9703693188486237
SNPS,TTWO,0.9985438027755733
SNPS,WDAY,0.998579104707883
TEAM,TSLA,0.9996665990449162
TEAM,TTD,0.9999995842467635
TEAM,TTWO,0.9556531101939061
TEAM,WDAY,0.9558467966497242
TEAM,ZS,0.9949604183199092
TMUS,VRSK,0.9735517778151477
TMUS,VRTX,0.9992678054478601
TMUS,XEL,0.9514679457512646
TSLA,TTD,0.9996897282293429
TSLA,TTWO,0.9629384525610826
TSLA,WDAY,0.9631158267190618
TSLA,ZS,0.9920397300462434
TTD,TTWO,0.955921253670997
TTD,WDAY,0.9561143662429763
TTD,ZS,0.9948685728854034
TTWO,WDAY,0.9999997832585649
TXN,WBD,0.9918290583581831
VRSK,VRTX,0.9640977448722454
VRTX,XEL,0.962545821541816
