Asset1,Asset2,Similarity
REGN,TMUS,0.9995024650090447
REGN,VRSK,0.9546484034564648
REGN,VRTX,0.9942676832405178
ROP,ROST,0.9010467156340378
ROP,TMUS,0.960721927280929
ROP,VRTX,0.9206472382494665
ROST,SBUX,0.9984093000816345
SBUX,WBD,0.9098972402749239
SNPS,TSLA,0.9719583970355803
TEAM,TTD,0.9721257301049256
TEAM,TTWO,0.9325451338676981
TEAM,WDAY,0.9761792663846822
TEAM,ZS,0.9888683125956013
TMUS,VRSK,0.9449362860941998
TMUS,VRTX,0.9914204565456022
TMUS,XEL,0.9090224664911021
TSLA,TTD,0.9012824343905205
TTD,TTWO,0.9696292129951906
TTD,WDAY,0.9671721079800882
TTD,ZS,0.9918442444850255
TTWO,WDAY,0.9800023727425172
TTWO,ZS,0.9398898796892576
VRSK,VRTX,0.9669106257236313
WDAY,ZS,0.9608543532980424
